Year,Month,Date,date,GHI,ID,Station,Province,Tower,Code,Long (X),Lat. (Y),Altitude,WV_AOT(675_nm),WV_AOT(440_nm),AOT(675_nm),AOT(440_nm),PW(cm),Pre(mbars),O3(cm),N(cm),Temp_(K)
2020,Oct,28,299,362.04,MZ24,MZ24_MZ24_Nanhupo_299,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.18,0.38,2.43,955.83,2.60,0.00104,272.99
2020,Oct,29,300,448.65,MZ24,MZ24_MZ24_Nanhupo_300,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.35,1.98,955.84,2.60,0.00104,272.99
2020,Oct,30,301,134.3,MZ24,MZ24_MZ24_Nanhupo_301,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.26,1.78,955.98,2.60,0.00104,272.99
2020,Oct,31,302,447.11,MZ24,MZ24_MZ24_Nanhupo_302,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.12,2.24,956.01,2.60,0.00104,272.99
2020,Nov.,1,303,280.04,MZ24,MZ24_MZ24_Nanhupo_303,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.07,0.13,2.34,956.01,2.60,0.00104,272.99
2020,Nov.,2,304,233.48,MZ24,MZ24_MZ24_Nanhupo_304,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.16,2.26,956.02,2.60,0.00104,272.99
2020,Nov.,3,305,189.29,MZ24,MZ24_MZ24_Nanhupo_305,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.22,2.10,956.02,2.60,0.00104,272.99
2020,Nov.,4,306,351.94,MZ24,MZ24_MZ24_Nanhupo_306,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.26,0.61,2.42,956.03,2.60,0.00104,272.99
2020,Nov.,5,307,188.54,MZ24,MZ24_MZ24_Nanhupo_307,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.23,0.51,2.15,957.39,2.60,0.00104,272.99
2020,Nov.,6,308,444.42,MZ24,MZ24_MZ24_Nanhupo_308,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.22,0.50,1.63,957.35,2.60,0.00104,272.99
2020,Nov.,7,309,591.72,MZ24,MZ24_MZ24_Nanhupo_309,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.34,1.74,957.31,2.60,0.00104,272.99
2020,Nov.,8,310,407.97,MZ24,MZ24_MZ24_Nanhupo_310,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.51,1.96,957.17,2.60,0.00104,272.99
2020,Nov.,9,311,242.39,MZ24,MZ24_MZ24_Nanhupo_311,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.42,1.97,956.49,2.60,0.00104,272.99
2020,Nov.,10,312,148.74,MZ24,MZ24_MZ24_Nanhupo_312,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.19,0.41,1.78,956.18,2.60,0.00104,272.99
2020,Nov.,11,313,502.43,MZ24,MZ24_MZ24_Nanhupo_313,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.55,1.28,1.49,957.61,2.60,0.00104,272.99
2020,Nov.,12,314,256.51,MZ24,MZ24_MZ24_Nanhupo_314,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.10,0.21,1.82,957.44,2.60,0.00104,272.99
2020,Nov.,13,315,282.57,MZ24,MZ24_MZ24_Nanhupo_315,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.23,0.48,2.47,957.00,2.60,0.00104,272.99
2020,Nov,14,316,542.96,MZ24,MZ24_MZ24_Nanhupo_316,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.48,1.98,956.06,2.60,0.00104,272.99
2020,Nov,15,317,499.88,MZ24,MZ24_MZ24_Nanhupo_317,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.29,0.67,2.29,956.06,2.60,0.00104,272.99
2020,Nov,16,318,290.89,MZ24,MZ24_MZ24_Nanhupo_318,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.17,0.28,2.53,956.07,2.60,0.00104,272.99
2020,Nov,17,319,795.16,MZ24,MZ24_MZ24_Nanhupo_319,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.19,0.34,2.73,956.07,2.60,0.00104,272.99
2020,Nov,18,320,538.31,MZ24,MZ24_MZ24_Nanhupo_320,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.26,2.39,956.09,2.60,0.00104,272.99
2020,Nov,19,321,644.89,MZ24,MZ24_MZ24_Nanhupo_321,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.35,2.56,956.19,2.60,0.00104,272.99
2020,Nov,20,322,538.22,MZ24,MZ24_MZ24_Nanhupo_322,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.33,2.46,956.19,2.60,0.00104,272.99
2020,Nov,21,323,378.38,MZ24,MZ24_MZ24_Nanhupo_323,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.06,0.12,2.20,956.20,2.60,0.00104,272.99
2020,Nov,22,324,478.59,MZ24,MZ24_MZ24_Nanhupo_324,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.36,1.90,957.47,2.60,0.00104,272.99
2020,Nov,23,325,521.37,MZ24,MZ24_MZ24_Nanhupo_325,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.29,2.00,957.44,2.60,0.00104,272.99
2020,Nov,24,326,248.69,MZ24,MZ24_MZ24_Nanhupo_326,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.27,1.75,956.45,2.60,0.00104,272.99
2020,Nov,25,327,386.96,MZ24,MZ24_MZ24_Nanhupo_327,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.32,1.68,956.40,2.60,0.00104,272.99
2020,Nov,26,328,611.3,MZ24,MZ24_MZ24_Nanhupo_328,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.27,0.53,1.95,956.35,2.60,0.00104,272.99
2020,Nov,27,329,644.08,MZ24,MZ24_MZ24_Nanhupo_329,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.55,1.80,956.30,2.60,0.00104,272.99
2020,Nov,28,330,259.57,MZ24,MZ24_MZ24_Nanhupo_330,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.45,1.89,956.10,2.60,0.00104,272.99
2020,Nov,29,331,326.73,MZ24,MZ24_MZ24_Nanhupo_331,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.34,1.50,960.60,2.58,0.00152,272.99
2020,Nov,30,332,396.69,MZ24,MZ24_MZ24_Nanhupo_332,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.19,2.05,960.56,2.58,0.00152,272.99
2020,Dec.,1,333,502.17,MZ24,MZ24_MZ24_Nanhupo_333,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.29,2.14,960.53,2.58,0.00152,272.99
2020,Dec.,2,334,468.13,MZ24,MZ24_MZ24_Nanhupo_334,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.27,2.35,960.29,2.59,0.00160,272.99
2020,Dec.,3,335,365.55,MZ24,MZ24_MZ24_Nanhupo_335,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.29,2.45,960.06,2.59,0.00160,272.99
2020,Dec.,4,336,300.34,MZ24,MZ24_MZ24_Nanhupo_336,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.15,2.47,959.88,2.59,0.00160,272.99
2020,Dec.,5,337,315.51,MZ24,MZ24_MZ24_Nanhupo_337,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.29,1.94,959.84,2.59,0.00160,272.99
2020,Dec.,6,338,282.17,MZ24,MZ24_MZ24_Nanhupo_338,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.09,0.17,1.78,959.61,2.59,0.00160,272.99
2020,Dec.,7,339,419.42,MZ24,MZ24_MZ24_Nanhupo_339,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.34,2.17,959.34,2.59,0.00160,272.99
2020,Dec.,8,340,206.89,MZ24,MZ24_MZ24_Nanhupo_340,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.24,2.04,959.25,2.59,0.00160,272.99
2020,Dec.,9,341,469.57,MZ24,MZ24_MZ24_Nanhupo_341,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.30,2.06,959.31,2.59,0.00161,272.99
2020,Dec.,10,342,218.42,MZ24,MZ24_MZ24_Nanhupo_342,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.29,0.61,2.38,959.08,2.59,0.00161,272.99
2020,Dec.,11,343,243.43,MZ24,MZ24_MZ24_Nanhupo_343,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.20,0.38,1.84,959.02,2.59,0.00161,272.99
2020,Dec,12,344,557.03,MZ24,MZ24_MZ24_Nanhupo_344,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.43,2.25,958.91,2.59,0.00161,272.99
2020,Dec,13,345,551.15,MZ24,MZ24_MZ24_Nanhupo_345,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.42,2.08,958.38,2.59,0.00161,272.99
2020,Dec,14,346,429.63,MZ24,MZ24_MZ24_Nanhupo_346,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.31,0.61,2.57,958.33,2.59,0.00161,272.99
2020,Dec,15,347,614.72,MZ24,MZ24_MZ24_Nanhupo_347,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.38,0.72,2.81,958.27,2.59,0.00161,272.99
2020,Dec,16,348,445.81,MZ24,MZ24_MZ24_Nanhupo_348,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.14,0.26,2.28,958.15,2.59,0.00161,272.99
2020,Dec,17,349,455.62,MZ24,MZ24_MZ24_Nanhupo_349,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.15,0.27,2.03,958.04,2.59,0.00161,272.99
2020,Dec,18,350,132.69,MZ24,MZ24_MZ24_Nanhupo_350,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.08,0.17,2.21,957.22,2.60,0.00164,272.99
2020,Dec,19,351,32.14,MZ24,MZ24_MZ24_Nanhupo_351,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.23,2.14,956.78,2.60,0.00164,272.99
2020,Dec,20,352,17.39,MZ24,MZ24_MZ24_Nanhupo_352,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.21,0.41,2.22,956.81,2.60,0.00164,272.99
2020,Dec,21,353,30.89,MZ24,MZ24_MZ24_Nanhupo_353,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.49,2.58,958.60,2.60,0.00168,272.99
2020,Dec,22,354,38.72,MZ24,MZ24_MZ24_Nanhupo_354,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.25,0.50,2.46,958.50,2.60,0.00168,272.99
2020,Dec,23,355,326.39,MZ24,MZ24_MZ24_Nanhupo_355,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.30,0.60,3.10,958.46,2.60,0.00168,272.99
2020,Dec,24,356,26.66,MZ24,MZ24_MZ24_Nanhupo_356,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.40,0.78,3.43,958.18,2.61,0.00168,272.99
2020,Dec,25,357,365.27,MZ24,MZ24_MZ24_Nanhupo_357,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.31,0.60,3.23,961.61,2.61,0.00169,272.99
2020,Dec,26,358,480.39,MZ24,MZ24_MZ24_Nanhupo_358,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.28,0.54,2.97,961.43,2.61,0.00169,272.99
2020,Dec,27,359,556.2,MZ24,MZ24_MZ24_Nanhupo_359,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.16,0.32,2.38,961.14,2.61,0.00170,272.99
2020,Dec,28,360,385.26,MZ24,MZ24_MZ24_Nanhupo_360,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.04,0.07,3.39,961.09,2.61,0.00170,272.99
2020,Dec,29,361,262.55,MZ24,MZ24_MZ24_Nanhupo_361,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.13,0.25,3.56,961.04,2.61,0.00170,272.99
2020,Dec,30,362,53.76,MZ24,MZ24_MZ24_Nanhupo_362,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.12,0.23,2.42,960.92,2.61,0.00170,272.99
2020,Dec,31,363,204.8,MZ24,MZ24_MZ24_Nanhupo_363,Nampula,TDM,TDM,39.51,-15.97,40.00,0.67,0.44,0.24,0.44,2.92,961.05,2.61,0.00171,272.99
