Year,Month,Date,date,GHI,ID,Station,Province,Tower,Code,Long (X),Lat. (Y),Altitude,WV_AOT(675_nm),WV_AOT(440_nm),AOT(675_nm),AOT(440_nm),PW(cm),Pre(mbars),O3(cm),N(cm),Temp_(K)
2020,June.,29,180,421.40,MZ185,MZ06_Chiputo,Tete,FUNAE,TM185,31.67,-14.97,60.00,0.67,0.44,0.05,0.12,2.09,1020.95,2.60,0.00135,295.49
2020,June.,30,181,423.00,MZ186,MZ06_Chiputo,Tete,FUNAE,TM186,31.67,-14.97,60.00,0.67,0.44,0.09,0.19,2.01,1020.95,2.60,0.00135,296.29
2020,July.,1,182,416.70,MZ187,MZ06_Chiputo,Tete,FUNAE,TM187,31.67,-14.97,60.00,0.67,0.44,0.08,0.20,1.53,1020.95,2.60,0.00135,296.59
2020,July.,2,183,424.50,MZ188,MZ06_Chiputo,Tete,FUNAE,TM188,31.67,-14.97,60.00,0.67,0.44,0.21,0.50,1.63,1020.94,2.60,0.00135,296.99
2020,July.,3,184,397.20,MZ189,MZ06_Chiputo,Tete,FUNAE,TM189,31.67,-14.97,60.00,0.67,0.44,0.07,0.18,2.30,1020.94,2.60,0.00135,297.09
2020,July.,4,185,99.30,MZ190,MZ06_Chiputo,Tete,FUNAE,TM190,31.67,-14.97,60.00,0.67,0.44,0.05,0.12,2.34,1020.94,2.60,0.00135,297.49
2020,July.,5,186,412.60,MZ191,MZ06_Chiputo,Tete,FUNAE,TM191,31.67,-14.97,60.00,0.67,0.44,0.09,0.20,2.23,1020.94,2.60,0.00135,297.59
2020,July.,6,187,424.90,MZ192,MZ06_Chiputo,Tete,FUNAE,TM192,31.67,-14.97,60.00,0.67,0.44,0.09,0.19,2.41,1020.94,2.60,0.00135,297.79
2020,July.,7,188,414.30,MZ193,MZ06_Chiputo,Tete,FUNAE,TM193,31.67,-14.97,60.00,0.67,0.44,0.10,0.24,1.81,1020.93,2.60,0.00135,298.19
2020,July.,8,189,330.50,MZ194,MZ06_Chiputo,Tete,FUNAE,TM194,31.67,-14.97,60.00,0.67,0.44,0.20,0.45,1.96,1020.93,2.60,0.00135,298.59
2020,July.,9,190,411.20,MZ195,MZ06_Chiputo,Tete,FUNAE,TM195,31.67,-14.97,60.00,0.67,0.44,0.36,0.74,2.08,1020.93,2.60,0.00135,298.79
2020,July.,10,191,353.90,MZ196,MZ06_Chiputo,Tete,FUNAE,TM196,31.67,-14.97,60.00,0.67,0.44,0.24,0.53,1.70,1020.93,2.60,0.00135,298.99
2020,July.,11,192,143.90,MZ197,MZ06_Chiputo,Tete,FUNAE,TM197,31.67,-14.97,60.00,0.67,0.44,0.14,0.30,2.11,1020.92,2.60,0.00135,299.29
